Australian Bureau of Statistics,,,,,,,,,,,,
1270055006C182 Postcode 2011 to Statistical Area Level 3 2011,,,,,,,,,,,,
Released at 11.30am (Canberra time) 31 July 2012,,,,,,,,,,,,
Table 3 Correspondence,,,,,,,,,,,,
,,,,,,,,,,,,
POSTCODE,POSTCODE,SA3_CODE_2011,SA3_NAME_2011,RATIO,PERCENTAGE,,,,,,,
2299,2299,11103,Newcastle,1.0,100.0,,,,,,,
2300,2300,11103,Newcastle,1.0,100.0,,,,,,,
2302,2302,11103,Newcastle,1.0,100.0,,,,,,,
2303,2303,11103,Newcastle,1.0,100.0,,,,,,,
2304,2304,11103,Newcastle,0.9999278,99.9927847,,,,,,,
2305,2305,11101,Lake Macquarie - East,0.1578297,15.7829655,,,,,,,
2305,2305,11103,Newcastle,0.8421703,84.2170345,,,,,,,
2306,2306,11101,Lake Macquarie - East,1.0,100.0,,,,,,,
2307,2307,11103,Newcastle,1.0,100.0,,,,,,,
2308,2308,11103,Newcastle,1.0,100.0,,,,,,,
2311,2311,10601,Lower Hunter,1.0,100.0,,,,,,,
2312,2312,10801,Great Lakes,0.7430204,74.3020387,,,,,,,
2312,2312,10805,Taree - Gloucester,0.2569796,25.6979613,,,,,,,
2314,2314,10603,Port Stephens,1.0,100.0,,,,,,,
2315,2315,10603,Port Stephens,1.0,100.0,,,,,,,
2316,2316,10603,Port Stephens,1.0,100.0,,,,,,,
2317,2317,10603,Port Stephens,1.0,100.0,,,,,,,
2318,2318,10603,Port Stephens,0.9742904,97.42904,,,,,,,
2318,2318,11103,Newcastle,0.0257096,2.57096,,,,,,,
2319,2319,10603,Port Stephens,1.0,100.0,,,,,,,
2320,2320,10601,Lower Hunter,0.0427356,4.2735553,,,,,,,
2320,2320,10602,Maitland,0.9133395,91.3339474,,,,,,,
2320,2320,10603,Port Stephens,0.043925,4.3924972,,,,,,,
2321,2321,10601,Lower Hunter,0.3813847,38.1384704,,,,,,,
2321,2321,10602,Maitland,0.4779628,47.7962812,,,,,,,
2321,2321,10603,Port Stephens,0.1406525,14.0652485,,,,,,,
2322,2322,10601,Lower Hunter,0.0176726,1.7672641,,,,,,,
2322,2322,10602,Maitland,0.4768461,47.6846131,,,,,,,
2322,2322,10603,Port Stephens,0.0160299,1.6029866,,,,,,,
2322,2322,11103,Newcastle,0.4894514,48.9451362,,,,,,,
2323,2323,10601,Lower Hunter,0.0540078,5.4007843,,,,,,,
2323,2323,10602,Maitland,0.9414016,94.1401581,,,,,,,
2323,2323,11102,Lake Macquarie - West,0.0045906,0.4590576,,,,,,,
2324,2324,10602,Maitland,0.01423,1.423003,,,,,,,
2324,2324,10603,Port Stephens,0.9718259,97.1825892,,,,,,,
2324,2324,10801,Great Lakes,0.0139441,1.3944078,,,,,,,
2325,2325,10601,Lower Hunter,1.0,100.0,,,,,,,
2326,2326,10601,Lower Hunter,0.9698575,96.9857499,,,,,,,
2326,2326,10602,Maitland,0.0301425,3.0142501,,,,,,,
2327,2327,10601,Lower Hunter,1.0,100.0,,,,,,,
2328,2328,10604,Upper Hunter,1.0,99.9999988,,,,,,,
2329,2329,10303,Lithgow - Mudgee,0.0133523,1.3352333,,,,,,,
2329,2329,10604,Upper Hunter,0.9866477,98.6647667,,,,,,,
2330,2330,10601,Lower Hunter,0.9910903,99.1090302,,,,,,,
2330,2330,10604,Upper Hunter,0.0089096,0.890955,,,,,,,
2331,2331,10601,Lower Hunter,1.0,100.0,,,,,,,
2333,2333,10604,Upper Hunter,0.9999998,99.999985,,,,,,,
2334,2334,10601,Lower Hunter,1.0,100.0,,,,,,,
2335,2335,10601,Lower Hunter,0.9816705,98.1670526,,,,,,,
2335,2335,10602,Maitland,0.0183295,1.8329474,,,,,,,
2336,2336,10604,Upper Hunter,1.0,100.0,,,,,,,
2337,2337,10604,Upper Hunter,0.9999999,99.9999873,,,,,,,
2338,2338,10604,Upper Hunter,0.9643306,96.4330622,,,,,,,
2338,2338,11004,Tamworth - Gunnedah,0.0356694,3.5669378,,,,,,,
2339,2339,11004,Tamworth - Gunnedah,1.0,100.0,,,,,,,
2340,2340,11004,Tamworth - Gunnedah,1.0,99.9999978,,,,,,,
2341,2341,11004,Tamworth - Gunnedah,1.0,100.0,,,,,,,
2342,2342,11004,Tamworth - Gunnedah,1.0,100.0,,,,,,,
2343,2343,11004,Tamworth - Gunnedah,1.0,100.0,,,,,,,
2344,2344,11004,Tamworth - Gunnedah,1.0,100.0,,,,,,,
2345,2345,11004,Tamworth - Gunnedah,1.0,100.0,,,,,,,
2346,2346,11004,Tamworth - Gunnedah,1.0,100.0,,,,,,,
2347,2347,11002,Inverell - Tenterfield,0.1618157,16.181566,,,,,,,
2347,2347,11003,Moree - Narrabri,0.000699,0.0699014,,,,,,,
2347,2347,11004,Tamworth - Gunnedah,0.8374853,83.7485326,,,,,,,
2350,2350,11001,Armidale,1.0,100.0,,,,,,,
2351,2351,11001,Armidale,1.0,100.0,,,,,,,
2352,2352,11004,Tamworth - Gunnedah,1.0,100.0,,,,,,,
2353,2353,11004,Tamworth - Gunnedah,1.0,100.0,,,,,,,
2354,2354,11001,Armidale,0.9999997,99.9999685,,,,,,,
2355,2355,11001,Armidale,0.0012809,0.1280875,,,,,,,
2355,2355,11004,Tamworth - Gunnedah,0.9987191,99.8719125,,,,,,,
2356,2356,11003,Moree - Narrabri,1.0,100.0,,,,,,,
2357,2357,10503,Dubbo,1.0,100.0,,,,,,,
2358,2358,11001,Armidale,1.0,100.0,,,,,,,
2359,2359,11001,Armidale,0.0680246,6.802464,,,,,,,
2359,2359,11002,Inverell - Tenterfield,0.9319754,93.197536,,,,,,,
2360,2360,11002,Inverell - Tenterfield,1.0,100.0,,,,,,,
2361,2361,11002,Inverell - Tenterfield,1.0,100.0,,,,,,,
2365,2365,11001,Armidale,0.8639742,86.3974207,,,,,,,
2365,2365,11002,Inverell - Tenterfield,0.1360255,13.6025509,,,,,,,
2369,2369,11002,Inverell - Tenterfield,1.0,100.0,,,,,,,
2370,2370,10401,Clarence Valley,0.0019838,0.1983768,,,,,,,
2370,2370,11002,Inverell - Tenterfield,0.9980161,99.80161,,,,,,,
2371,2371,11002,Inverell - Tenterfield,1.0,100.0,,,,,,,
2372,2372,11002,Inverell - Tenterfield,0.9986111,99.8611087,,,,,,,
2372,2372,30703,Granite Belt,0.0013889,0.1388913,,,,,,,
2379,2379,10503,Dubbo,0.4035364,40.3536439,,,,,,,
2379,2379,11004,Tamworth - Gunnedah,0.5964636,59.6463561,,,,,,,
2380,2380,11004,Tamworth - Gunnedah,1.0,100.0,,,,,,,
2381,2381,10503,Dubbo,0.0260014,2.6001381,,,,,,,
2381,2381,11004,Tamworth - Gunnedah,0.9739986,97.3998619,,,,,,,
2382,2382,11003,Moree - Narrabri,0.0940247,9.4024692,,,,,,,
2382,2382,11004,Tamworth - Gunnedah,0.9059753,90.5975308,,,,,,,
2386,2386,10501,Bourke - Cobar - Coonamble,0.8132907,81.3290719,,,,,,,
2386,2386,11003,Moree - Narrabri,0.1867093,18.6709281,,,,,,,
2387,2387,10501,Bourke - Cobar - Coonamble,0.8594978,85.9497811,,,,,,,
2387,2387,11003,Moree - Narrabri,0.1405022,14.0502189,,,,,,,
2388,2388,10501,Bourke - Cobar - Coonamble,0.025439,2.5438998,,,,,,,
2388,2388,11003,Moree - Narrabri,0.974561,97.4561002,,,,,,,
2390,2390,11002,Inverell - Tenterfield,0.0040024,0.4002422,,,,,,,
2390,2390,11003,Moree - Narrabri,0.9954711,99.5471144,,,,,,,
2390,2390,11004,Tamworth - Gunnedah,0.0005264,0.0526434,,,,,,,
2395,2395,10503,Dubbo,1.0,100.0,,,,,,,
2396,2396,10503,Dubbo,1.0,100.0,,,,,,,
2397,2397,11003,Moree - Narrabri,1.0,100.0,,,,,,,
2398,2398,11003,Moree - Narrabri,1.0,100.0,,,,,,,
2399,2399,11002,Inverell - Tenterfield,0.0085409,0.8540867,,,,,,,
2399,2399,11003,Moree - Narrabri,0.9914591,99.1459133,,,,,,,
2400,2400,11003,Moree - Narrabri,1.0,100.0,,,,,,,
2401,2401,11002,Inverell - Tenterfield,0.9724251,97.2425087,,,,,,,
2401,2401,11003,Moree - Narrabri,0.0275749,2.7574913,,,,,,,
2402,2402,11002,Inverell - Tenterfield,1.0,100.0,,,,,,,
2403,2403,11002,Inverell - Tenterfield,1.0,100.0,,,,,,,
2404,2404,11002,Inverell - Tenterfield,1.0,100.0,,,,,,,
2405,2405,11003,Moree - Narrabri,1.0,100.0,,,,,,,
2406,2406,11003,Moree - Narrabri,0.8412305,84.12305,,,,,,,
2406,2406,30701,Darling Downs (West) - Maranoa,0.1587695,15.87695,,,,,,,
2408,2408,11003,Moree - Narrabri,1.0,100.0,,,,,,,
2409,2409,11002,Inverell - Tenterfield,0.0008625,0.0862488,,,,,,,
2409,2409,11003,Moree - Narrabri,0.9991375,99.9137512,,,,,,,
2410,2410,11002,Inverell - Tenterfield,1.0,100.0,,,,,,,
2411,2411,11002,Inverell - Tenterfield,0.4242519,42.4251934,,,,,,,
2411,2411,11003,Moree - Narrabri,0.5757481,57.5748066,,,,,,,
2415,2415,10801,Great Lakes,0.9999999,99.9999868,,,,,,,
2420,2420,10601,Lower Hunter,0.9996136,99.9613555,,,,,,,
2420,2420,10801,Great Lakes,0.0003864,0.0386445,,,,,,,
2421,2421,10601,Lower Hunter,0.9813022,98.1302199,,,,,,,
2421,2421,10602,Maitland,0.0186978,1.8697801,,,,,,,
2422,2422,10801,Great Lakes,0.0338387,3.3838722,,,,,,,
2422,2422,10805,Taree - Gloucester,0.9661613,96.6161278,,,,,,,
2423,2423,10801,Great Lakes,0.9672688,96.7268786,,,,,,,
2423,2423,10805,Taree - Gloucester,0.0327312,3.2731214,,,,,,,
2424,2424,10805,Taree - Gloucester,1.0,100.0,,,,,,,
2425,2425,10801,Great Lakes,1.0,100.0,,,,,,,
2426,2426,10805,Taree - Gloucester,1.0,100.0,,,,,,,
2427,2427,10805,Taree - Gloucester,1.0,100.0,,,,,,,
2428,2428,10801,Great Lakes,1.0,100.0,,,,,,,
2429,2429,10801,Great Lakes,0.0099774,0.9977368,,,,,,,
2429,2429,10804,Port Macquarie,0.051883,5.1883005,,,,,,,
2429,2429,10805,Taree - Gloucester,0.9381396,93.8139627,,,,,,,
2430,2430,10801,Great Lakes,0.0151812,1.5181241,,,,,,,
2430,2430,10805,Taree - Gloucester,0.9848188,98.4818759,,,,,,,
2431,2431,10802,Kempsey - Nambucca,1.0,100.0,,,,,,,
2439,2439,10804,Port Macquarie,1.0,100.0,,,,,,,
2440,2440,10802,Kempsey - Nambucca,0.9999998,99.9999813,,,,,,,
2441,2441,10402,Coffs Harbour,0.3763583,37.635834,,,,,,,
2441,2441,10802,Kempsey - Nambucca,0.4104772,41.0477231,,,,,,,
2441,2441,10804,Port Macquarie,0.2131644,21.3164429,,,,,,,
2443,2443,10804,Port Macquarie,0.8374512,83.7451222,,,,,,,
2443,2443,10805,Taree - Gloucester,0.1625488,16.2548778,,,,,,,
2444,2444,10804,Port Macquarie,1.0,100.0,,,,,,,
2445,2445,10804,Port Macquarie,1.0,100.0,,,,,,,
2446,2446,10804,Port Macquarie,1.0,100.0,,,,,,,
2447,2447,10802,Kempsey - Nambucca,1.0,100.0,,,,,,,
2448,2448,10402,Coffs Harbour,0.0041205,0.4120522,,,,,,,
2448,2448,10802,Kempsey - Nambucca,0.9958795,99.5879478,,,,,,,
2449,2449,10402,Coffs Harbour,0.000948,0.0948024,,,,,,,
2449,2449,10802,Kempsey - Nambucca,0.999052,99.9051976,,,,,,,
2450,2450,10401,Clarence Valley,0.021329,2.1328989,,,,,,,
2450,2450,10402,Coffs Harbour,0.978671,97.8671011,,,,,,,
2452,2452,10402,Coffs Harbour,1.0,100.0,,,,,,,
2453,2453,10402,Coffs Harbour,0.951641,95.1641004,,,,,,,
2453,2453,11001,Armidale,0.048359,4.8358996,,,,,,,
2454,2454,10402,Coffs Harbour,1.0,100.0,,,,,,,
2455,2455,10402,Coffs Harbour,1.0,100.0,,,,,,,
2456,2456,10401,Clarence Valley,0.0031588,0.3158826,,,,,,,
2456,2456,10402,Coffs Harbour,0.9968412,99.6841174,,,,,,,
2460,2460,10401,Clarence Valley,0.9980171,99.8017118,,,,,,,
2460,2460,10402,Coffs Harbour,0.0019828,0.1982848,,,,,,,
2462,2462,10401,Clarence Valley,1.0,100.0,,,,,,,
2463,2463,10401,Clarence Valley,1.0,100.0,,,,,,,
2464,2464,10401,Clarence Valley,1.0,100.0,,,,,,,
2465,2465,10401,Clarence Valley,1.0,100.0,,,,,,,
2466,2466,10401,Clarence Valley,1.0,100.0,,,,,,,
2469,2469,10401,Clarence Valley,0.3021868,30.2186753,,,,,,,
2469,2469,11002,Inverell - Tenterfield,0.1882473,18.8247312,,,,,,,
2469,2469,11201,Richmond Valley - Coastal,0.031651,3.1651045,,,,,,,
2469,2469,11202,Richmond Valley - Hinterland,0.4779149,47.791489,,,,,,,
2470,2470,11202,Richmond Valley - Hinterland,1.0,100.0,,,,,,,
2471,2471,11201,Richmond Valley - Coastal,0.1211235,12.1123453,,,,,,,
2471,2471,11202,Richmond Valley - Hinterland,0.8788765,87.8876547,,,,,,,
2472,2472,11201,Richmond Valley - Coastal,0.9190453,91.9045324,,,,,,,
2472,2472,11202,Richmond Valley - Hinterland,0.0809541,8.0954106,,,,,,,
2473,2473,11201,Richmond Valley - Coastal,1.0,100.0,,,,,,,
2474,2474,11202,Richmond Valley - Hinterland,1.0,99.9999985,,,,,,,
2475,2475,11002,Inverell - Tenterfield,0.9226742,92.2674208,,,,,,,
2475,2475,11202,Richmond Valley - Hinterland,0.0773258,7.7325792,,,,,,,
2476,2476,11002,Inverell - Tenterfield,0.3396206,33.9620635,,,,,,,
2476,2476,11202,Richmond Valley - Hinterland,0.6603794,66.0379365,,,,,,,
2477,2477,11201,Richmond Valley - Coastal,0.9914805,99.1480509,,,,,,,
2477,2477,11202,Richmond Valley - Hinterland,0.0085195,0.8519491,,,,,,,
2478,2478,11201,Richmond Valley - Coastal,1.0,100.0,,,,,,,
2479,2479,11201,Richmond Valley - Coastal,1.0,100.0,,,,,,,
2480,2480,11201,Richmond Valley - Coastal,0.0236367,2.3636749,,,,,,,
2480,2480,11202,Richmond Valley - Hinterland,0.9763633,97.6363251,,,,,,,
2481,2481,11201,Richmond Valley - Coastal,1.0,100.0,,,,,,,
2482,2482,11201,Richmond Valley - Coastal,1.0,100.0,,,,,,,
2483,2483,11201,Richmond Valley - Coastal,0.8194697,81.9469652,,,,,,,
2483,2483,11203,Tweed Valley,0.1805303,18.0530348,,,,,,,
2484,2484,11203,Tweed Valley,1.0,99.9999999,,,,,,,
2485,2485,11203,Tweed Valley,1.0,99.9999993,,,,,,,
2486,2486,11203,Tweed Valley,1.0,100.0,,,,,,,
2487,2487,11203,Tweed Valley,1.0,100.0,,,,,,,
2488,2488,11203,Tweed Valley,1.0,100.0,,,,,,,
2489,2489,11203,Tweed Valley,1.0,100.0,,,,,,,
2490,2490,11203,Tweed Valley,1.0,100.0,,,,,,,
2500,2500,10704,Wollongong,0.9999292,99.9929185,,,,,,,
2502,2502,10701,Dapto - Port Kembla,1.0,100.0,,,,,,,
2505,2505,10701,Dapto - Port Kembla,1.0,100.0,,,,,,,
2506,2506,10701,Dapto - Port Kembla,1.0,100.0,,,,,,,
2508,2508,10704,Wollongong,0.9999999,99.9999887,,,,,,,
2515,2515,10704,Wollongong,1.0,99.9999998,,,,,,,
2516,2516,10704,Wollongong,0.9999999,99.9999886,,,,,,,
2517,2517,10704,Wollongong,1.0,99.9999974,,,,,,,
2518,2518,10704,Wollongong,1.0,100.0,,,,,,,
2519,2519,10704,Wollongong,1.0,100.0,,,,,,,
2522,2522,10704,Wollongong,1.0,100.0,,,,,,,
2525,2525,10704,Wollongong,1.0,100.0,,,,,,,
2526,2526,10701,Dapto - Port Kembla,0.9807563,98.075634,,,,,,,
2526,2526,10704,Wollongong,0.0191804,1.9180445,,,,,,,
2527,2527,10703,Kiama - Shellharbour,0.9999131,99.9913069,,,,,,,
2528,2528,10701,Dapto - Port Kembla,0.1101178,11.0117797,,,,,,,
2528,2528,10703,Kiama - Shellharbour,0.8898822,88.9882203,,,,,,,
2529,2529,10703,Kiama - Shellharbour,1.0,100.0,,,,,,,
2530,2530,10701,Dapto - Port Kembla,1.0,99.9999996,,,,,,,
2533,2533,10703,Kiama - Shellharbour,0.9998295,99.9829526,,,,,,,
2533,2533,11402,Southern Highlands,0.0001705,0.0170474,,,,,,,
2534,2534,10703,Kiama - Shellharbour,1.0,100.0,,,,,,,
2535,2535,10703,Kiama - Shellharbour,0.0115046,1.1504565,,,,,,,
2535,2535,11401,Shoalhaven,0.9884954,98.8495435,,,,,,,
2536,2536,10104,South Coast,0.9998028,99.9802786,,,,,,,
2536,2536,11401,Shoalhaven,0.0001972,0.0197214,,,,,,,
2537,2537,10104,South Coast,1.0,100.0,,,,,,,
2538,2538,11401,Shoalhaven,1.0,100.0,,,,,,,
2539,2539,10104,South Coast,0.0008983,0.0898265,,,,,,,
2539,2539,11401,Shoalhaven,0.9991017,99.9101735,,,,,,,
2540,2540,11401,Shoalhaven,0.991005,99.1005018,,,,,,,
2540,2540,90103,Jervis Bay,0.008995,0.8994982,,,,,,,
2541,2541,11401,Shoalhaven,1.0,100.0,,,,,,,
2545,2545,10104,South Coast,1.0,100.0,,,,,,,
2546,2546,10104,South Coast,1.0,99.9999998,,,,,,,
2548,2548,10104,South Coast,1.0,100.0,,,,,,,
2549,2549,10104,South Coast,1.0,100.0,,,,,,,
2550,2550,10104,South Coast,1.0,100.0,,,,,,,
2551,2551,10104,South Coast,1.0,100.0,,,,,,,
2555,2555,12403,Penrith,0.084338,8.4338003,,,,,,,
2555,2555,12701,Bringelly - Green Valley,0.915662,91.5661997,,,,,,,
2556,2556,12701,Bringelly - Green Valley,1.0,100.0,,,,,,,
2557,2557,12701,Bringelly - Green Valley,1.0,100.0,,,,,,,
2558,2558,12302,Campbelltown (NSW),1.0,100.0,,,,,,,
2559,2559,12302,Campbelltown (NSW),1.0,100.0,,,,,,,
2560,2560,10702,Illawarra Catchment Reserve,0.0001389,0.0138863,,,,,,,
2560,2560,12302,Campbelltown (NSW),0.9748204,97.4820379,,,,,,,
2560,2560,12303,Wollondilly,0.0250408,2.5040758,,,,,,,
2563,2563,12302,Campbelltown (NSW),1.0,100.0,,,,,,,
2564,2564,12302,Campbelltown (NSW),1.0,100.0,,,,,,,
2565,2565,12302,Campbelltown (NSW),1.0,100.0,,,,,,,
2566,2566,12302,Campbelltown (NSW),1.0,100.0,,,,,,,
2567,2567,12301,Camden,1.0,99.999997,,,,,,,
2568,2568,12302,Campbelltown (NSW),0.002723,0.2722951,,,,,,,
2568,2568,12303,Wollondilly,0.997277,99.7277049,,,,,,,
2569,2569,12303,Wollondilly,1.0,100.0,,,,,,,
2570,2570,12301,Camden,0.647261,64.7260967,,,,,,,
2570,2570,12303,Wollondilly,0.3101192,31.0119159,,,,,,,
2570,2570,12701,Bringelly - Green Valley,0.0426198,4.2619833,,,,,,,
2571,2571,11402,Southern Highlands,0.0336662,3.3666233,,,,,,,
2571,2571,12303,Wollondilly,0.9663337,96.6333664,,,,,,,
2572,2572,12303,Wollondilly,1.0,100.0,,,,,,,
2573,2573,12303,Wollondilly,1.0,100.0,,,,,,,
2574,2574,12303,Wollondilly,0.9999985,99.999852,,,,,,,
2575,2575,11402,Southern Highlands,0.9999998,99.9999788,,,,,,,
2576,2576,11402,Southern Highlands,1.0,100.0,,,,,,,
2577,2577,10703,Kiama - Shellharbour,0.0001413,0.0141349,,,,,,,
2577,2577,11401,Shoalhaven,0.0875979,8.7597927,,,,,,,
2577,2577,11402,Southern Highlands,0.9122607,91.2260724,,,,,,,
2578,2578,11402,Southern Highlands,1.0,100.0,,,,,,,
2579,2579,10101,Goulburn - Yass,0.5658275,56.582752,,,,,,,
2579,2579,11402,Southern Highlands,0.4341725,43.417248,,,,,,,
2580,2580,10101,Goulburn - Yass,0.9725277,97.2527734,,,,,,,
2580,2580,10102,Queanbeyan,0.0267365,2.6736522,,,,,,,
2580,2580,10301,Bathurst,0.0007357,0.0735744,,,,,,,
2581,2581,10101,Goulburn - Yass,0.9857736,98.5773589,,,,,,,
2581,2581,10102,Queanbeyan,0.0142264,1.4226411,,,,,,,
2582,2582,10101,Goulburn - Yass,1.0,99.9999998,,,,,,,
2583,2583,10101,Goulburn - Yass,0.9985281,99.8528101,,,,,,,
2583,2583,10301,Bathurst,0.0014719,0.1471899,,,,,,,
2584,2584,10101,Goulburn - Yass,1.0,100.0,,,,,,,
2585,2585,10101,Goulburn - Yass,1.0,100.0,,,,,,,
2586,2586,10101,Goulburn - Yass,1.0,100.0,,,,,,,
2587,2587,10101,Goulburn - Yass,1.0,100.0,,,,,,,
2588,2588,11303,Wagga Wagga,1.0,100.0,,,,,,,
2590,2590,11303,Wagga Wagga,1.0,100.0,,,,,,,
2594,2594,10101,Goulburn - Yass,0.9933073,99.3307284,,,,,,,
2594,2594,10302,Lachlan Valley,0.0045198,0.4519754,,,,,,,
2594,2594,11303,Wagga Wagga,0.002173,0.2172962,,,,,,,
2600,2600,80103,Fyshwick - Pialligo - Hume,0.002048,0.2048031,,,,,,,
2600,2600,80105,North Canberra,0.0002908,0.0290814,,,,,,,
2600,2600,80106,South Canberra,0.9976607,99.7660677,,,,,,,
2601,2601,80105,North Canberra,0.9999986,99.9998577,,,,,,,
2602,2602,80105,North Canberra,0.9999145,99.9914476,,,,,,,
2603,2603,80106,South Canberra,1.0,100.0,,,,,,,
2604,2604,80106,South Canberra,1.0,100.0,,,,,,,
2605,2605,80102,Cotter - Namadgi,0.0009696,0.0969626,,,,,,,
2605,2605,80109,Woden,0.9990304,99.9030364,,,,,,,
2606,2606,80109,Woden,0.9999998,99.9999835,,,,,,,
2607,2607,80103,Fyshwick - Pialligo - Hume,0.0001156,0.0115641,,,,,,,
2607,2607,80109,Woden,0.9998842,99.9884174,,,,,,,
2609,2609,80103,Fyshwick - Pialligo - Hume,0.9524511,95.2451074,,,,,,,
2609,2609,80104,Gungahlin,0.000657,0.065701,,,,,,,
2609,2609,80105,North Canberra,0.0447328,4.4732815,,,,,,,
2609,2609,80106,South Canberra,0.0021591,0.2159101,,,,,,,
2611,2611,10101,Goulburn - Yass,0.0010005,0.1000494,,,,,,,
2611,2611,11302,Tumut - Tumbarumba,0.0014356,0.1435566,,,,,,,
2611,2611,80102,Cotter - Namadgi,0.0082309,0.8230877,,,,,,,
2611,2611,80108,Weston Creek,0.989333,98.9332971,,,,,,,
2612,2612,80105,North Canberra,1.0,100.0,,,,,,,
2614,2614,80101,Belconnen,1.0,100.0,,,,,,,
2615,2615,80101,Belconnen,0.9994126,99.9412616,,,,,,,
2615,2615,80102,Cotter - Namadgi,0.0005377,0.0537679,,,,,,,
2617,2617,80101,Belconnen,0.9998475,99.9847512,,,,,,,
2617,2617,80102,Cotter - Namadgi,0.0001525,0.0152454,,,,,,,
2618,2618,10101,Goulburn - Yass,0.7589782,75.8978236,,,,,,,
2618,2618,80102,Cotter - Namadgi,0.0021583,0.215834,,,,,,,
2618,2618,80104,Gungahlin,0.2388631,23.8863113,,,,,,,
2619,2619,10102,Queanbeyan,1.0,100.0,,,,,,,
2620,2620,10101,Goulburn - Yass,0.0466669,4.6666913,,,,,,,
2620,2620,10102,Queanbeyan,0.9283582,92.8358235,,,,,,,
2620,2620,80102,Cotter - Namadgi,0.0085358,0.8535762,,,,,,,
2620,2620,80103,Fyshwick - Pialligo - Hume,0.0164341,1.6434091,,,,,,,
2621,2621,10101,Goulburn - Yass,0.0137312,1.3731215,,,,,,,
2621,2621,10102,Queanbeyan,0.9862688,98.6268785,,,,,,,
2622,2622,10102,Queanbeyan,0.9918052,99.180516,,,,,,,
2622,2622,10104,South Coast,0.0031095,0.3109501,,,,,,,
2622,2622,11401,Shoalhaven,0.0050853,0.5085338,,,,,,,
2623,2623,10102,Queanbeyan,1.0,100.0,,,,,,,
2624,2624,11302,Tumut - Tumbarumba,1.0,100.0,,,,,,,
2625,2625,10103,Snowy Mountains,1.0,100.0,,,,,,,
2626,2626,10103,Snowy Mountains,1.0,100.0,,,,,,,
2627,2627,10103,Snowy Mountains,0.9999998,99.9999764,,,,,,,
2628,2628,10103,Snowy Mountains,1.0,100.0,,,,,,,
2629,2629,10103,Snowy Mountains,0.9054266,90.5426625,,,,,,,
2629,2629,11302,Tumut - Tumbarumba,0.0945734,9.4573375,,,,,,,
2630,2630,10103,Snowy Mountains,1.0,99.9999987,,,,,,,
2631,2631,10103,Snowy Mountains,1.0,100.0,,,,,,,
2632,2632,10103,Snowy Mountains,0.9816781,98.1678141,,,,,,,
2632,2632,10104,South Coast,0.0183219,1.8321859,,,,,,,
2633,2633,10103,Snowy Mountains,0.9999999,99.9999945,,,,,,,
2640,2640,10901,Albury,0.9990335,99.9033478,,,,,,,
2640,2640,11302,Tumut - Tumbarumba,0.0007857,0.0785697,,,,,,,
2640,2640,20403,Wodonga - Alpine,0.0001808,0.0180825,,,,,,,
2641,2641,10901,Albury,1.0,100.0,,,,,,,
2642,2642,10901,Albury,0.7242194,72.4219379,,,,,,,
2642,2642,10903,Upper Murray exc. Albury,0.0493803,4.938031,,,,,,,
2642,2642,11302,Tumut - Tumbarumba,0.1342353,13.4235323,,,,,,,
2642,2642,11303,Wagga Wagga,0.0916065,9.1606478,,,,,,,
2642,2642,20403,Wodonga - Alpine,0.0005585,0.055851,,,,,,,
2643,2643,10903,Upper Murray exc. Albury,1.0,100.0,,,,,,,
2644,2644,10901,Albury,0.998178,99.8178006,,,,,,,
2644,2644,11302,Tumut - Tumbarumba,0.0016916,0.1691631,,,,,,,
2644,2644,11303,Wagga Wagga,0.0001303,0.0130331,,,,,,,
2645,2645,10903,Upper Murray exc. Albury,0.9611426,96.1142637,,,,,,,
2645,2645,11303,Wagga Wagga,0.0388574,3.8857363,,,,,,,
2646,2646,10903,Upper Murray exc. Albury,1.0,100.0,,,,,,,
2647,2647,10903,Upper Murray exc. Albury,1.0,100.0,,,,,,,
2648,2648,10502,Broken Hill and Far West,0.0037395,0.3739543,,,,,,,
2648,2648,10902,Lower Murray,0.9962605,99.6260457,,,,,,,
2649,2649,11302,Tumut - Tumbarumba,1.0,100.0,,,,,,,
2650,2650,10901,Albury,0.0023265,0.2326513,,,,,,,
2650,2650,11301,Griffith - Murrumbidgee (West),0.0002398,0.0239845,,,,,,,
2650,2650,11303,Wagga Wagga,0.9974336,99.7433641,,,,,,,
2651,2651,11303,Wagga Wagga,1.0,100.0,,,,,,,
2652,2652,11301,Griffith - Murrumbidgee (West),0.2237747,22.3774701,,,,,,,
2652,2652,11302,Tumut - Tumbarumba,0.0535289,5.3528899,,,,,,,
2652,2652,11303,Wagga Wagga,0.7226964,72.26964,,,,,,,
2653,2653,11302,Tumut - Tumbarumba,1.0,100.0,,,,,,,
2655,2655,11303,Wagga Wagga,1.0,100.0,,,,,,,
2656,2656,11303,Wagga Wagga,1.0,100.0,,,,,,,
2658,2658,10901,Albury,0.8252365,82.5236453,,,,,,,
2658,2658,11303,Wagga Wagga,0.1747635,17.4763547,,,,,,,
2659,2659,10901,Albury,1.0,100.0,,,,,,,
2660,2660,10901,Albury,1.0,100.0,,,,,,,
2661,2661,11303,Wagga Wagga,1.0,100.0,,,,,,,
2663,2663,11303,Wagga Wagga,1.0,100.0,,,,,,,
2665,2665,10302,Lachlan Valley,0.1402037,14.0203669,,,,,,,
2665,2665,11301,Griffith - Murrumbidgee (West),0.3343291,33.4329084,,,,,,,
2665,2665,11303,Wagga Wagga,0.5254672,52.5467247,,,,,,,
